date,side,entry_time,entry_price,exit_time,exit_price,sl,tp,exit_reason,pnl_points,r_multiple
1/12/23,SHORT,2023-01-12 09:47:00-05:00,11290.590726114024,2023-01-12 09:49:00-05:00,11265.751426516574,11303.01037591275,11265.751426516574,TP,24.839299597450008,2
1/12/23,SHORT,2023-01-12 09:51:00-05:00,11268.44014342993,2023-01-12 09:53:00-05:00,11243.649575114385,11280.835427587705,11243.649575114385,TP,24.790568315545897,2
1/12/23,LONG,2023-01-12 10:18:00-05:00,11404.856503413926,2023-01-12 10:19:00-05:00,11429.947187721436,11392.311161260172,11429.947187721436,TP,25.090684307509946,2
1/13/23,LONG,2023-01-13 09:32:00-05:00,11360.487049065181,2023-01-13 09:33:00-05:00,11347.99051331121,11347.99051331121,11385.480120573124,SL,-12.49653575,-1
1/13/23,LONG,2023-01-13 09:37:00-05:00,11371.536669012698,2023-01-13 09:38:00-05:00,11359.027978676784,11359.027978676784,11396.554049684526,SL,-12.50869034,-1
1/13/23,LONG,2023-01-13 09:49:00-05:00,11370.010691584344,2023-01-13 09:51:00-05:00,11395.02471510583,11357.503679823601,11395.02471510583,TP,25.014023521485797,2
1/13/23,LONG,2023-01-13 09:54:00-05:00,11384.092148686002,2023-01-13 10:00:00-05:00,11371.569647322449,11371.569647322449,11409.137151413111,SL_same_bar,-12.52250136,-1
1/13/23,LONG,2023-01-13 10:04:00-05:00,11400.027084882968,2023-01-13 10:05:00-05:00,11425.10714446971,11387.487055089596,11425.10714446971,TP,25.08005958674221,2
1/16/23,LONG,2023-01-16 09:39:00-05:00,11534.349485336323,2023-01-16 10:07:00-05:00,11521.661700902452,11521.661700902452,11559.725054204062,SL,-12.68778443,-1
1/16/23,SHORT,2023-01-16 10:15:00-05:00,11516.384156406226,2023-01-16 10:31:00-05:00,11529.052178978274,11529.052178978274,11491.048111262133,SL,-12.66802257,-1
1/16/23,LONG,2023-01-16 10:40:00-05:00,11534.727750563747,2023-01-16 11:24:00-05:00,11522.039550038127,11522.039550038127,11560.104151614987,SL,-12.68820053,-1
1/17/23,LONG,2023-01-17 09:30:00-05:00,11537.273671167675,2023-01-17 09:34:00-05:00,11524.582670129392,11524.582670129392,11562.655673244244,SL,-12.69100104,-1
1/17/23,LONG,2023-01-17 09:56:00-05:00,11548.539341756908,2023-01-17 10:00:00-05:00,11573.946128308773,11535.835948480975,11573.946128308773,TP,25.40678655186457,2
1/17/23,LONG,2023-01-17 10:07:00-05:00,11597.401148322684,2023-01-17 10:31:00-05:00,11584.644007059529,11584.644007059529,11622.915430848994,SL,-12.75714126,-1
1/17/23,SHORT,2023-01-17 10:44:00-05:00,11542.007987849422,2023-01-17 10:48:00-05:00,11554.704196636058,11554.704196636058,11516.615570276153,SL,-12.69620879,-1
1/18/23,SHORT,2023-01-18 09:47:00-05:00,11622.512877686217,2023-01-18 09:50:00-05:00,11635.297641851672,11635.297641851672,11596.943349355308,SL,-12.78476417,-1
1/18/23,LONG,2023-01-18 10:04:00-05:00,11667.847067070097,2023-01-18 10:14:00-05:00,11655.01243529632,11655.01243529632,11693.516330617651,SL,-12.83463177,-1
1/18/23,SHORT,2023-01-18 10:34:00-05:00,11628.681948297452,2023-01-18 10:37:00-05:00,11603.098848011197,11641.47349844058,11603.098848011197,TP,25.583100286254194,2
1/18/23,SHORT,2023-01-18 10:46:00-05:00,11569.017662186821,2023-01-18 10:50:00-05:00,11543.565823330011,11581.743581615228,11543.565823330011,TP,25.451838856810355,2
1/18/23,SHORT,2023-01-18 10:51:00-05:00,11549.820844403204,2023-01-18 10:55:00-05:00,11524.411238545517,11562.52564733205,11524.411238545517,TP,25.409605857686984,2
1/19/23,LONG,2023-01-19 09:32:00-05:00,11345.209381653845,2023-01-19 09:33:00-05:00,11370.168842293484,11332.729651334026,11370.168842293484,TP,24.959460639638564,2
1/19/23,LONG,2023-01-19 09:35:00-05:00,11357.735187156695,2023-01-19 09:36:00-05:00,11345.241678450822,11345.241678450822,11382.72220456844,SL,-12.49350871,-1
1/19/23,LONG,2023-01-19 09:41:00-05:00,11368.349488310052,2023-01-19 09:42:00-05:00,11355.844303872911,11355.844303872911,11393.359857184334,SL,-12.50518444,-1
1/19/23,SHORT,2023-01-19 10:35:00-05:00,11304.495715470488,2023-01-19 10:38:00-05:00,11316.930660757507,11316.930660757507,11279.625824896453,SL,-12.43494529,-1
1/19/23,SHORT,2023-01-19 10:49:00-05:00,11293.702557094197,2023-01-19 10:55:00-05:00,11268.85641146859,11306.125629907001,11268.85641146859,TP,24.84614562560637,2
1/20/23,LONG,2023-01-20 09:54:00-05:00,11394.379094513099,2023-01-20 10:00:00-05:00,11381.845277509134,11381.845277509134,11419.446728521027,SL,-12.533817,-1
1/20/23,LONG,2023-01-20 10:09:00-05:00,11413.784883954504,2023-01-20 10:17:00-05:00,11401.229720582154,11401.229720582154,11438.895210699204,SL,-12.55516337,-1
1/20/23,LONG,2023-01-20 10:23:00-05:00,11414.77712623973,2023-01-20 10:25:00-05:00,11402.220871400865,11402.220871400865,11439.889635917456,SL,-12.55625484,-1
1/23/23,LONG,2023-01-23 09:44:00-05:00,11674.690171886798,2023-01-23 09:47:00-05:00,11700.374490264949,11661.848012697723,11700.374490264949,TP,25.684318378151147,2
1/23/23,LONG,2023-01-23 09:56:00-05:00,11745.690799390804,2023-01-23 09:59:00-05:00,11732.770539511475,11732.770539511475,11771.531319149464,SL,-12.92025988,-1
1/23/23,LONG,2023-01-23 10:04:00-05:00,11753.78469282793,2023-01-23 10:05:00-05:00,11740.85552966582,11740.85552966582,11779.643019152152,SL,-12.92916316,-1
1/23/23,LONG,2023-01-23 10:19:00-05:00,11760.287880225971,2023-01-23 10:23:00-05:00,11786.160513562469,11747.351563557722,11786.160513562469,TP,25.87263333649753,2
1/23/23,LONG,2023-01-23 10:29:00-05:00,11790.167908251648,2023-01-23 10:48:00-05:00,11816.10628,11777.19872355257,11816.10628,TP,25.938369398152645,2
1/24/23,LONG,2023-01-24 09:30:00-05:00,11793.063054483413,2023-01-24 09:31:00-05:00,11780.090685123481,11780.090685123481,11819.007793203276,SL,-12.97236936,-1
1/24/23,LONG,2023-01-24 09:35:00-05:00,11805.144826104812,2023-01-24 09:37:00-05:00,11792.159166796097,11792.159166796097,11831.116144722242,SL,-12.98565931,-1
1/24/23,LONG,2023-01-24 09:43:00-05:00,11820.55386000348,2023-01-24 09:46:00-05:00,11846.559078495487,11807.551250757477,11846.559078495487,TP,26.00521849200777,2
1/24/23,LONG,2023-01-24 09:50:00-05:00,11846.966972601942,2023-01-24 09:53:00-05:00,11873.030299941665,11833.93530893208,11873.030299941665,TP,26.06332734,2
1/24/23,LONG,2023-01-24 09:56:00-05:00,11867.997683465741,2023-01-24 09:57:00-05:00,11854.942886013929,11854.942886013929,11894.107278369365,SL,-13.05479745,-1
1/25/23,SHORT,2023-01-25 09:34:00-05:00,11624.299390876227,2023-01-25 09:36:00-05:00,11637.086120206191,11637.086120206191,11598.725932216299,SL,-12.78672933,-1
1/25/23,SHORT,2023-01-25 09:52:00-05:00,11625.907646620288,2023-01-25 09:53:00-05:00,11600.330649797723,11638.696145031572,11600.330649797723,TP,25.57699682256498,2
1/25/23,SHORT,2023-01-25 10:00:00-05:00,11577.288539480993,2023-01-25 10:05:00-05:00,11590.023556874423,11590.023556874423,11551.818504694134,SL,-12.73501739,-1
1/25/23,SHORT,2023-01-25 10:14:00-05:00,11583.880595693983,2023-01-25 10:18:00-05:00,11596.622864349249,11596.622864349249,11558.396058383456,SL,-12.74226866,-1
1/25/23,SHORT,2023-01-25 10:40:00-05:00,11561.102196400569,2023-01-25 10:41:00-05:00,11573.819408816611,11573.819408816611,11535.667771568487,SL,-12.71721242,-1
1/26/23,SHORT,2023-01-26 09:58:00-05:00,11910.371291419797,2023-01-26 10:00:00-05:00,11923.47269984036,11923.47269984036,11884.168474578673,SL,-13.10140842,-1
1/26/23,SHORT,2023-01-26 10:10:00-05:00,11911.164591901368,2023-01-26 10:12:00-05:00,11924.266872952461,11924.266872952461,11884.960029799186,SL,-13.10228105,-1
1/26/23,LONG,2023-01-26 10:26:00-05:00,11974.151192817795,2023-01-26 10:28:00-05:00,11960.979626505696,11960.979626505696,12000.494325441994,SL,-13.17156631,-1
1/26/23,SHORT,2023-01-26 10:47:00-05:00,11927.110751900007,2023-01-26 10:49:00-05:00,11940.230573727098,11940.230573727098,11900.871108245827,SL,-13.11982183,-1
1/26/23,SHORT,2023-01-26 10:59:00-05:00,11868.676943893644,2023-01-26 11:02:00-05:00,11881.732488531929,11881.732488531929,11842.565854617078,SL,-13.05554464,-1
1/27/23,LONG,2023-01-27 09:36:00-05:00,12023.03001091361,2023-01-27 09:45:00-05:00,12049.48067693762,12009.804677901604,12049.48067693762,TP,26.45066602400948,2
1/27/23,LONG,2023-01-27 09:47:00-05:00,12045.33944880439,2023-01-27 09:48:00-05:00,12071.83919559176,12032.089575410706,12071.83919559176,TP,26.499746787369077,2
1/27/23,LONG,2023-01-27 09:52:00-05:00,12074.289659924858,2023-01-27 09:59:00-05:00,12061.00794129894,12061.00794129894,12100.853097176692,SL,-13.28171863,-1
1/27/23,LONG,2023-01-27 10:10:00-05:00,12115.48171888519,2023-01-27 10:21:00-05:00,12102.154688994417,12102.154688994417,12142.135778666738,SL,-13.32702989,-1
1/27/23,LONG,2023-01-27 10:40:00-05:00,12109.075327990065,2023-01-27 10:45:00-05:00,12095.755345129277,12095.755345129277,12135.715293711643,SL,-13.31998286,-1
1/30/23,LONG,2023-01-30 09:50:00-05:00,12058.681470845651,2023-01-30 09:54:00-05:00,12045.416921227721,12045.416921227721,12085.210570081512,SL,-13.26454962,-1
1/30/23,LONG,2023-01-30 10:00:00-05:00,12061.246654916189,2023-01-30 10:05:00-05:00,12087.781397557004,12047.979283595781,12087.781397557004,TP,26.53474264081524,2
1/30/23,LONG,2023-01-30 10:06:00-05:00,12076.843704958346,2023-01-30 10:08:00-05:00,12063.559176882893,12063.559176882893,12103.412761109254,SL,-13.28452808,-1
1/30/23,SHORT,2023-01-30 10:25:00-05:00,12014.82343585188,2023-01-30 10:27:00-05:00,11988.390824293007,12028.039741631319,11988.390824293007,TP,26.43261155887376,2
1/30/23,SHORT,2023-01-30 10:29:00-05:00,11993.344444118891,2023-01-30 10:36:00-05:00,11966.95908634183,12006.537123007423,11966.95908634183,TP,26.385357777060563,2
1/31/23,SHORT,2023-01-31 09:30:00-05:00,11925.375956713995,2023-01-31 09:31:00-05:00,11938.493870266382,11938.493870266382,11899.140129609224,SL,-13.11791355,-1
1/31/23,LONG,2023-01-31 09:51:00-05:00,11984.53164653971,2023-01-31 09:52:00-05:00,11971.348661728516,11971.348661728516,12010.897616162098,SL,-13.18298481,-1
1/31/23,LONG,2023-01-31 09:57:00-05:00,11980.205075965076,2023-01-31 09:58:00-05:00,11967.026850381515,11967.026850381515,12006.561527132199,SL,-13.17822558,-1
1/31/23,LONG,2023-01-31 10:23:00-05:00,11984.049752563536,2023-01-31 10:24:00-05:00,11970.867297835717,11970.867297835717,12010.414662019177,SL,-13.18245473,-1
1/31/23,LONG,2023-01-31 10:32:00-05:00,11997.170852934642,2023-01-31 10:50:00-05:00,12023.564628811098,11983.973964996414,12023.564628811098,TP,26.393775876456857,2
2/1/23,LONG,2023-02-01 10:35:00-05:00,12094.230316963562,2023-02-01 10:38:00-05:00,12080.926663614902,12080.926663614902,12120.837623660882,SL,-13.30365335,-1
2/1/23,SHORT,2023-02-01 10:55:00-05:00,12048.129663104128,2023-02-01 11:15:00-05:00,12061.382605733543,12061.382605733543,12021.62378,SL,-13.25294263,-1
2/2/23,LONG,2023-02-02 09:30:00-05:00,12629.103257816068,2023-02-02 09:31:00-05:00,12656.887284983264,12615.21124423247,12656.887284983264,TP,27.784027167195745,2
2/2/23,LONG,2023-02-02 09:43:00-05:00,12663.101932254649,2023-02-02 09:45:00-05:00,12649.172520129168,12649.172520129168,12690.960756505609,SL,-13.92941213,-1
2/2/23,LONG,2023-02-02 09:50:00-05:00,12671.606663158936,2023-02-02 09:51:00-05:00,12657.667895829461,12657.667895829461,12699.484197817887,SL,-13.93876733,-1
2/2/23,SHORT,2023-02-02 10:06:00-05:00,12622.710251037513,2023-02-02 10:08:00-05:00,12636.595232313655,12636.595232313655,12594.940288485232,SL,-13.88498128,-1
2/2/23,LONG,2023-02-02 10:26:00-05:00,12675.42555340639,2023-02-02 10:30:00-05:00,12703.311489623884,12661.482585297643,12703.311489623884,TP,27.88593621749351,2
2/3/23,LONG,2023-02-03 09:42:00-05:00,12611.34887654172,2023-02-03 09:46:00-05:00,12639.093844070112,12597.476392777524,12639.093844070112,TP,27.74496753,2
2/3/23,LONG,2023-02-03 09:50:00-05:00,12668.653179758374,2023-02-03 09:51:00-05:00,12696.524216753842,12654.71766126064,12696.524216753842,TP,27.871036995467875,2
2/3/23,LONG,2023-02-03 09:57:00-05:00,12687.661502976256,2023-02-03 09:58:00-05:00,12673.705075322981,12673.705075322981,12715.574358282804,SL,-13.95642765,-1
2/3/23,LONG,2023-02-03 10:19:00-05:00,12726.918751385883,2023-02-03 10:22:00-05:00,12754.917972638932,12712.919140759359,12754.917972638932,TP,27.999221253048745,2
2/3/23,LONG,2023-02-03 10:26:00-05:00,12760.094124452395,2023-02-03 10:28:00-05:00,12746.058020915498,12746.058020915498,12788.16633152619,SL,-14.03610354,-1
2/6/23,LONG,2023-02-06 09:36:00-05:00,12494.262451341097,2023-02-06 09:37:00-05:00,12480.518762644622,12480.518762644622,12521.749828734048,SL,-13.7436887,-1
2/6/23,LONG,2023-02-06 10:05:00-05:00,12515.264043235316,2023-02-06 10:11:00-05:00,12501.497252787758,12501.497252787758,12542.797624130433,SL,-13.76679045,-1
2/6/23,SHORT,2023-02-06 10:25:00-05:00,12446.994979081739,2023-02-06 10:31:00-05:00,12419.611590127759,12460.68667355873,12419.611590127759,TP,27.383388953980102,2
2/6/23,SHORT,2023-02-06 10:33:00-05:00,12420.96243555021,2023-02-06 10:34:00-05:00,12434.625494229316,12434.625494229316,12393.636318191999,SL,-13.66305868,-1
2/6/23,LONG,2023-02-06 10:58:00-05:00,12501.826220128913,2023-02-06 11:12:00-05:00,12488.07421128677,12488.07421128677,12529.330237813196,SL,-13.75200884,-1
2/7/23,SHORT,2023-02-07 10:11:00-05:00,12449.64819079054,2023-02-07 10:17:00-05:00,12463.342803800411,12463.342803800411,12422.258964770801,SL,-13.69461301,-1
2/7/23,LONG,2023-02-07 10:34:00-05:00,12467.248513371467,2023-02-07 11:08:00-05:00,12494.676460100884,12453.534540006758,12494.676460100884,TP,27.427946729416362,2
2/8/23,SHORT,2023-02-08 09:30:00-05:00,12672.667472514338,2023-02-08 09:31:00-05:00,12686.607406734105,12686.607406734105,12644.787604074807,SL,-13.93993422,-1
2/8/23,SHORT,2023-02-08 10:04:00-05:00,12635.957840253897,2023-02-08 10:11:00-05:00,12649.857393878177,12649.857393878177,12608.158733005339,SL,-13.89955362,-1
2/8/23,SHORT,2023-02-08 10:37:00-05:00,12574.848848857242,2023-02-08 10:38:00-05:00,12588.681182590986,12588.681182590986,12547.184181389757,SL,-13.83233373,-1
2/8/23,SHORT,2023-02-08 10:53:00-05:00,12576.199542528659,2023-02-08 11:01:00-05:00,12548.531903535097,12590.033362025442,12548.531903535097,TP,27.667638993561923,2
2/9/23,LONG,2023-02-09 09:30:00-05:00,12672.066684998828,2023-02-09 09:31:00-05:00,12658.12741164533,12658.12741164533,12699.945231705826,SL,-13.93927335,-1
2/9/23,SHORT,2023-02-09 09:45:00-05:00,12606.42819218802,2023-02-09 09:46:00-05:00,12620.295263199427,12620.295263199427,12578.694050165206,SL,-13.86707101,-1
2/9/23,LONG,2023-02-09 10:23:00-05:00,12650.545526291606,2023-02-09 10:24:00-05:00,12636.629926212685,12636.629926212685,12678.376726449447,SL,-13.91560008,-1
2/9/23,SHORT,2023-02-09 10:33:00-05:00,12588.234043657345,2023-02-09 10:36:00-05:00,12602.08110110537,12602.08110110537,12560.539928761298,SL,-13.84705745,-1
2/9/23,SHORT,2023-02-09 10:43:00-05:00,12589.351921043628,2023-02-09 10:48:00-05:00,12603.200208156777,12603.200208156777,12561.655346817332,SL,-13.84828711,-1
2/10/23,LONG,2023-02-10 09:33:00-05:00,12314.475204806635,2023-02-10 09:35:00-05:00,12341.567050257208,12300.929282081348,12341.567050257208,TP,27.09184545,2
2/10/23,LONG,2023-02-10 09:37:00-05:00,12330.596336751929,2023-02-10 09:38:00-05:00,12317.032680781502,12317.032680781502,12357.723648692783,SL,-13.56365597,-1
2/10/23,LONG,2023-02-10 10:21:00-05:00,12352.724909573384,2023-02-10 10:25:00-05:00,12339.136912172853,12339.136912172853,12379.900904374445,SL,-13.5879974,-1
2/10/23,SHORT,2023-02-10 10:49:00-05:00,12302.893227330133,2023-02-10 10:53:00-05:00,12275.826862230006,12316.426409880198,12275.826862230006,TP,27.06636510012686,2
2/10/23,SHORT,2023-02-10 10:54:00-05:00,12283.388820059934,2023-02-10 11:01:00-05:00,12296.900547762001,12296.900547762001,12256.365364655803,SL,-13.5117277,-1
2/13/23,LONG,2023-02-13 10:03:00-05:00,12413.71595178091,2023-02-13 10:05:00-05:00,12400.060864233952,12400.060864233952,12441.026126874829,SL,-13.65508755,-1
2/13/23,LONG,2023-02-13 10:31:00-05:00,12413.055066104462,2023-02-13 10:49:00-05:00,12440.363787249891,12399.400705531747,12440.363787249891,TP,27.308721145429445,2
2/13/23,LONG,2023-02-13 10:57:00-05:00,12456.670866803972,2023-02-13 11:14:00-05:00,12484.07554271094,12442.968528850488,12484.07554271094,TP,27.404675906967896,2
2/14/23,SHORT,2023-02-14 09:34:00-05:00,12385.314696436564,2023-02-14 09:35:00-05:00,12398.938542602646,12398.938542602646,12358.067004104403,SL,-13.62384617,-1
2/14/23,LONG,2023-02-14 09:51:00-05:00,12499.813737987468,2023-02-14 09:53:00-05:00,12486.063942875682,12486.063942875682,12527.31332821104,SL,-13.74979511,-1
2/14/23,LONG,2023-02-14 10:07:00-05:00,12589.91396717726,2023-02-14 10:11:00-05:00,12617.61177790505,12576.065061813364,12617.61177790505,TP,27.697810727790056,2
2/14/23,LONG,2023-02-14 10:13:00-05:00,12608.760211110211,2023-02-14 10:19:00-05:00,12594.89057487799,12594.89057487799,12636.499483574653,SL,-13.86963623,-1
2/14/23,SHORT,2023-02-14 10:44:00-05:00,12447.356098912504,2023-02-14 10:45:00-05:00,12419.971915494896,12461.048190621308,12419.971915494896,TP,27.384183417607346,2
2/15/23,LONG,2023-02-15 09:45:00-05:00,12549.651430754004,2023-02-15 09:49:00-05:00,12577.260663901663,12535.846814180175,12577.260663901663,TP,27.609233147659324,2
2/15/23,LONG,2023-02-15 09:51:00-05:00,12566.773788159473,2023-02-15 09:52:00-05:00,12552.950336992497,12552.950336992497,12594.420690493424,SL,-13.82345117,-1
2/15/23,SHORT,2023-02-15 10:09:00-05:00,12509.40787655941,2023-02-15 10:14:00-05:00,12523.168225223626,12523.168225223626,12481.887179230978,SL,-13.76034866,-1
2/15/23,LONG,2023-02-15 10:34:00-05:00,12551.354341954479,2023-02-15 10:41:00-05:00,12537.547852178328,12537.547852178328,12578.967321506778,SL,-13.80648978,-1
2/16/23,LONG,2023-02-16 09:54:00-05:00,12527.247861967187,2023-02-16 10:00:00-05:00,12513.467889319023,12513.467889319023,12554.807807263514,SL,-13.77997265,-1
2/16/23,LONG,2023-02-16 10:13:00-05:00,12541.136411986314,2023-02-16 10:14:00-05:00,12527.34116193313,12527.34116193313,12568.726912092683,SL,-13.79525005,-1
2/16/23,LONG,2023-02-16 10:24:00-05:00,12562.30787790224,2023-02-16 10:27:00-05:00,12548.489339236548,12548.489339236548,12589.944955233625,SL,-13.81853867,-1
2/16/23,LONG,2023-02-16 10:34:00-05:00,12574.04330754072,2023-02-16 10:38:00-05:00,12601.70620281731,12560.211859902425,12601.70620281731,TP,27.662895276589552,2
2/16/23,LONG,2023-02-16 10:40:00-05:00,12587.564775970653,2023-02-16 10:47:00-05:00,12615.25741847779,12573.718454717085,12615.25741847779,TP,27.692642507136043,2
2/17/23,SHORT,2023-02-17 09:51:00-05:00,12285.314362787234,2023-02-17 09:55:00-05:00,12258.286671189102,12298.828208586301,12258.286671189102,TP,27.02769159813215,2
2/17/23,SHORT,2023-02-17 09:56:00-05:00,12272.490471642763,2023-02-17 09:58:00-05:00,12285.99021116157,12285.99021116157,12245.49099260515,SL,-13.49973952,-1
2/17/23,LONG,2023-02-17 10:22:00-05:00,12345.869459755057,2023-02-17 10:23:00-05:00,12332.289003349326,12332.289003349326,12373.030372566518,SL,-13.58045641,-1
2/17/23,LONG,2023-02-17 10:35:00-05:00,12338.500335057148,2023-02-17 10:37:00-05:00,12365.645035794274,12324.927984688586,12365.645035794274,TP,27.144700737126186,2
2/17/23,SHORT,2023-02-17 10:54:00-05:00,12296.409244999659,2023-02-17 11:04:00-05:00,12269.35714466066,12309.93529516916,12269.35714466066,TP,27.05210033899857,2
2/20/23,SHORT,2023-02-20 09:31:00-05:00,12357.485843020499,2023-02-20 12:59:00-05:00,12330.299374165854,12371.079077447823,12330.299374165854,TP,27.186468854644772,2
2/21/23,SHORT,2023-02-21 09:30:00-05:00,12196.72316589339,2023-02-21 09:33:00-05:00,12210.139561375874,12210.139561375874,12169.890374928425,SL,-13.41639548,-1
2/21/23,LONG,2023-02-21 09:44:00-05:00,12240.359944027443,2023-02-21 09:45:00-05:00,12226.895548089013,12226.895548089013,12267.288735904303,SL,-13.46439594,-1
