dt,open,high,low,close,s1,s2,s3,SMMA,vix_d,aligned_long,aligned_short,close_above_smma,close_below_smma,long_ok,short_ok,consec_long,consec_short,armed_long,armed_short,armed_long_prev,armed_short_prev
2025-11-11 08:35:00-05:00,25500.2,25508.8,25494.4,25506.2,25494.469697690707,25490.81255011803,25486.41874673901,25494.335418554383,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 08:36:00-05:00,25506.3,25508.1,25502.6,25504.2,25494.22388293274,25490.976061198453,25488.93932601565,25497.990279036254,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 08:37:00-05:00,25504.1,25507.2,25494.3,25498.1,25494.13146886633,25491.393452417848,25491.427344677097,25498.968519357502,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 08:38:00-05:00,25498.2,25504.1,25491.1,25504.1,25494.127840062483,25491.907344862735,25493.43147115833,25499.104012904998,17.9,False,False,True,False,False,False,0,0,False,False,False,False
2025-11-11 08:39:00-05:00,25502.2,25506.3,25500.3,25502.7,25494.206281693354,25492.501247419663,25495.103049884485,25500.36100860333,17.9,False,False,True,False,False,False,0,0,False,False,False,False
2025-11-11 08:40:00-05:00,25502.8,25502.8,25484.1,25484.4,25494.31516170865,25493.064663208737,25496.21252863523,25498.082339068886,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 08:41:00-05:00,25484.7,25496.2,25484.7,25492.3,25494.369135723075,25493.426147292645,25496.36847218342,25495.213226045922,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 08:42:00-05:00,25490.6,25494.2,25488.6,25490.2,25494.363507621045,25493.602608641617,25495.917097711346,25493.775484030615,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 08:43:00-05:00,25490.4,25492.7,25484.4,25486.1,25494.304239061297,25493.629888140673,25495.15174046212,25491.98365602041,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 08:44:00-05:00,25486.2,25489.1,25483.2,25488.4,25494.178684177765,25493.49868457977,25494.11448190633,25490.23077068027,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 08:45:00-05:00,25486.4,25499.8,25486.4,25495.9,25494.02345674495,25493.30435747713,25493.188650439188,25490.86218045351,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 08:46:00-05:00,25496.2,25501.6,25490.7,25493.2,25493.896968741923,25493.17796531551,25492.771544087373,25492.38312030234,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 08:47:00-05:00,25491.2,25495.6,25487.8,25489.1,25493.78786071535,25493.08808774435,25492.5955752366,25491.897080201557,17.9,False,True,False,True,False,True,0,1,False,False,False,False
2025-11-11 08:48:00-05:00,25489.2,25493.6,25485.2,25486.4,25493.654194741914,25492.941690495492,25492.26376587779,25490.798053467704,17.9,False,True,False,True,False,True,0,2,False,False,False,False
2025-11-11 08:49:00-05:00,25486.7,25493.3,25484.8,25491.8,25493.49221232083,25492.73674158151,25491.80562467035,25490.2487023118,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 08:50:00-05:00,25490.1,25492.4,25488.1,25490.8,25493.319736188354,25492.51699381229,25491.398041091437,25490.282468207868,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 08:51:00-05:00,25490.7,25493.4,25487.4,25487.9,25493.14497739231,25492.300871718446,25491.080953711178,25490.138312138577,17.9,False,True,False,True,False,True,0,1,False,False,False,False
2025-11-11 08:52:00-05:00,25487.8,25494.3,25486.3,25492.4,25492.96956056233,25492.090828235196,25490.830314334,25490.158874759054,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 08:53:00-05:00,25492.9,25493.1,25480.9,25484.6,25492.784180571496,25491.865808069764,25490.550024753065,25489.397583172704,17.9,False,True,False,True,False,True,0,1,False,False,False,False
2025-11-11 08:54:00-05:00,25484.1,25486.8,25481.3,25482.1,25492.55451950554,25491.553518712633,25489.994714335102,25487.456722115137,17.9,False,True,False,True,False,True,0,2,False,False,False,False
2025-11-11 08:55:00-05:00,25482.3,25484.7,25479.3,25481.1,25492.257253403284,25491.11220660629,25489.089826678464,25485.587814743427,17.9,False,True,False,True,False,True,0,3,False,False,False,False
2025-11-11 08:56:00-05:00,25480.9,25483.7,25479.1,25480.4,25491.89479205576,25490.558530192484,25487.976717583995,25484.066876495617,17.9,False,True,False,True,False,True,0,4,False,True,False,False
2025-11-11 08:57:00-05:00,25480.3,25483.6,25478.3,25483.3,25491.48187137522,25489.932864017977,25486.833585798297,25483.169584330415,17.9,False,True,True,False,False,False,0,0,False,False,False,True
2025-11-11 08:58:00-05:00,25482.7,25487.4,25481.3,25487.1,25491.05449412521,25489.31625024995,25485.927710111493,25483.654722886946,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 08:59:00-05:00,25485.1,25492.4,25483.9,25490.4,25490.658785463937,25488.802964355626,25485.501247666194,25485.08648192463,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 09:00:00-05:00,25490.3,25504.2,25490.3,25498.9,25490.35856489919,25488.516061063805,25485.83794796055,25488.699321283086,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 09:01:00-05:00,25499.1,25503.3,25495.2,25498.3,25490.20194068843,25488.533941860736,25487.00381433257,25492.12454752206,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 09:02:00-05:00,25498.1,25498.1,25491.9,25493.9,25490.159005825306,25488.762659598397,25488.470060865002,25493.24969834804,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 09:03:00-05:00,25493.8,25495.4,25484.2,25484.9,25490.152465160132,25489.018855336177,25489.559112734845,25492.024798898696,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 09:04:00-05:00,25484.7,25491.1,25482.8,25488.8,25490.12470807607,25489.18087427396,25489.99341605312,25490.299865932466,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 09:05:00-05:00,25488.6,25489.4,25477.4,25480.9,25490.04841555773,25489.203705621043,25489.824082018455,25488.224910621644,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 09:06:00-05:00,25478.9,25488.8,25478.3,25486.4,25489.912569456374,25489.080539438193,25489.203726232852,25486.516607081096,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 09:07:00-05:00,25488.4,25493.3,25484.8,25491.2,25489.761975425565,25488.923086824976,25488.638298696744,25487.486071387397,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 09:08:00-05:00,25491.3,25492.9,25488.7,25491.6,25489.648027808704,25488.844766876755,25488.493219059397,25488.699047591595,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 09:09:00-05:00,25491.4,25496.2,25490.3,25491.9,25489.582164871943,25488.86215462192,25488.702505905305,25489.949365061068,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 09:10:00-05:00,25492.1,25495.2,25486.7,25488.9,25489.55303030112,25488.94214912471,25489.055588139607,25490.207910040714,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 09:11:00-05:00,25489.7,25494.1,25487.1,25492.8,25489.544616518513,25489.045717068308,25489.385587551937,25490.446940027145,17.9,False,False,True,False,False,False,0,0,False,False,False,False
2025-11-11 09:12:00-05:00,25492.7,25493.2,25487.3,25488.2,25489.55062009725,25489.158810380595,25489.659551460732,25490.414626684764,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 09:13:00-05:00,25488.3,25494.1,25488.2,25491.8,25489.5661449307,25489.271831709742,25489.867794017082,25490.476417789843,17.9,False,False,True,False,False,False,0,0,False,False,False,False
2025-11-11 09:14:00-05:00,25491.7,25502.3,25491.4,25498.8,25489.622197430952,25489.452730806883,25490.26942382749,25492.33427852656,17.9,False,False,True,False,False,False,0,0,False,False,False,False
2025-11-11 09:15:00-05:00,25498.2,25501.8,25494.2,25497.8,25489.752875354472,25489.769198676426,25491.051561668362,25494.22285235104,17.9,True,False,True,False,True,False,1,0,False,False,False,False
2025-11-11 09:16:00-05:00,25497.9,25507.3,25497.9,25505.4,25489.9767611586,25490.249523810417,25492.21922116181,25496.85690156736,17.9,True,False,True,False,True,False,2,0,False,False,False,False
2025-11-11 09:17:00-05:00,25505.3,25515.1,25504.2,25512.7,25490.338079288213,25490.974888664587,25493.96699838934,25501.012934378243,17.9,True,False,True,False,True,False,3,0,False,False,False,False
2025-11-11 09:18:00-05:00,25514.7,25515.8,25510.2,25512.1,25490.868993158714,25491.99379088537,25496.332659362786,25505.075289585493,17.9,True,False,True,False,True,False,4,0,True,False,False,False
2025-11-11 09:19:00-05:00,25512.9,25516.4,25511.3,25511.9,25491.550861388394,25493.243124763903,25498.970314055063,25507.75852639033,17.9,True,False,True,False,True,False,5,0,True,False,True,False
2025-11-11 09:20:00-05:00,25513.9,25516.3,25511.4,25516.3,25492.35241154605,25494.64099954014,25501.57374129504,25509.99735092689,17.9,True,False,True,False,True,False,6,0,True,False,True,False
2025-11-11 09:21:00-05:00,25514.2,25516.9,25509.4,25510.8,25493.238198335417,25496.10599876592,25503.923746296816,25510.939900617926,17.9,True,False,False,True,False,False,0,0,False,False,True,False
2025-11-11 09:22:00-05:00,25510.7,25521.8,25510.2,25521.3,25494.189625655014,25497.60125587099,25506.00966483048,25512.626600411953,17.9,True,False,True,False,True,False,1,0,False,False,False,False
2025-11-11 09:23:00-05:00,25521.8,25521.8,25515.8,25520.1,25495.22323311589,25499.168387830578,25508.085683202637,25515.04273360797,17.9,True,False,True,False,True,False,2,0,False,False,False,False
2025-11-11 09:24:00-05:00,25520.3,25520.4,25510.8,25511.9,25496.309390807248,25500.7458322305,25509.972225207443,25515.311822405314,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 09:25:00-05:00,25509.6,25513.1,25505.8,25511.8,25497.367811952885,25502.169840497303,25511.181076464265,25513.566214936876,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 09:26:00-05:00,25512.1,25512.2,25504.4,25504.8,25498.348402727963,25503.356726374142,25511.623589286603,25511.83580995792,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 09:27:00-05:00,25504.4,25507.2,25495.3,25498.2,25499.20447997523,25504.236471801312,25511.263916602504,25508.315539971944,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 09:28:00-05:00,25499.9,25499.9,25489.3,25497.4,25499.88317486028,25504.7303426109,25510.026258716076,25504.418693314627,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 09:29:00-05:00,25497.6,25505.6,25494.9,25500.8,25500.403731832183,25504.918550317117,25508.385040819412,25502.85412887642,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 09:30:00-05:00,25499.6,25519.2,25489.9,25513.7,25500.844480774645,25504.996282602584,25507.065710040886,25503.769419250948,17.9,True,False,True,False,True,False,1,0,False,False,False,False
2025-11-11 09:31:00-05:00,25513.9,25513.9,25500.9,25508.6,25501.272351946423,25505.112721738366,25506.433693577455,25505.621279500632,17.9,True,False,True,False,True,False,2,0,False,False,False,False
2025-11-11 09:32:00-05:00,25507.7,25529.7,25499.7,25522.9,25501.739626008395,25505.37042193792,25506.605949792814,25508.747519667086,17.9,True,False,True,False,True,False,3,0,False,False,False,False
2025-11-11 09:33:00-05:00,25523.2,25528.3,25514.4,25522.1,25502.306506903282,25505.87938493864,25507.712983863363,25513.16501311139,17.9,True,False,True,False,True,False,4,0,True,False,False,False
2025-11-11 09:34:00-05:00,25522.2,25527.2,25493.7,25510.7,25502.937102618664,25506.535008217514,25509.130518589005,25513.260008740926,17.9,True,False,False,True,False,False,0,0,False,False,True,False
2025-11-11 09:35:00-05:00,25510.8,25522.2,25510.7,25513.9,25503.56693259211,25507.184252491053,25510.25733249008,25513.640005827285,17.9,True,False,True,False,True,False,1,0,False,False,False,False
2025-11-11 09:36:00-05:00,25513.8,25525.1,25511.6,25524.9,25504.220215340294,25507.87986194927,25511.372301485437,25515.376670551526,17.9,True,False,True,False,True,False,2,0,False,False,False,False
2025-11-11 09:37:00-05:00,25524.8,25540.3,25503.6,25506.4,25504.91000527903,25508.645441875185,25512.573274521856,25516.50944703435,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 09:38:00-05:00,25505.7,25519.2,25500.2,25513.2,25505.56694268701,25509.326638391936,25513.316938914933,25514.197964689567,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 09:39:00-05:00,25514.2,25521.2,25509.7,25514.6,25506.167710221536,25509.88319589259,25513.60086373699,25514.440309793048,17.9,True,False,True,False,True,False,1,0,False,False,False,False
2025-11-11 09:40:00-05:00,25513.9,25514.1,25491.7,25504.9,25506.696864281075,25510.294879455247,25513.4814752412,25511.676873195363,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 09:41:00-05:00,25504.8,25518.3,25496.1,25496.8,25507.099352367746,25510.457836379952,25512.700236619377,25509.117915463576,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 09:42:00-05:00,25496.7,25502.2,25482.6,25488.2,25507.316538323714,25510.269704010963,25511.063322867827,25503.553610309053,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 09:43:00-05:00,25488.6,25500.4,25488.4,25498.9,25507.325971403625,25509.713621436094,25508.70921978299,25500.394073539366,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 09:44:00-05:00,25499.3,25508.4,25494.4,25503.8,25507.222467361087,25509.02221050603,25506.583027752262,25500.754382359577,17.9,False,False,True,False,False,False,0,0,False,False,False,False
2025-11-11 09:45:00-05:00,25503.3,25514.3,25500.7,25511.8,25507.108407671756,25508.41871373809,25505.331000876635,25503.01125490638,17.9,False,False,True,False,False,False,0,0,False,False,False,False
2025-11-11 09:46:00-05:00,25511.4,25518.1,25501.4,25512.8,25507.042189554395,25508.00992926224,25505.032894036245,25505.649169937587,17.9,False,False,True,False,False,False,0,0,False,False,False,False
2025-11-11 09:47:00-05:00,25512.6,25516.9,25494.6,25501.8,25507.008732738042,25507.736607135186,25505.196901847157,25505.924446625057,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 09:48:00-05:00,25501.7,25512.7,25499.2,25499.8,25506.957727260542,25507.47231534468,25505.25530775708,25505.066297750036,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 09:49:00-05:00,25499.2,25504.2,25472.7,25477.7,25506.788585237297,25506.997318508522,25504.482451265605,25499.52753183336,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 09:50:00-05:00,25477.6,25477.6,25454.6,25472.4,25506.33671839846,25505.97737010826,25501.94970790873,25489.86835455557,17.9,False,True,False,True,False,True,0,1,False,False,False,False
2025-11-11 09:51:00-05:00,25473.4,25481.9,25455.3,25472.1,25505.561680413382,25504.374959211415,25497.9835044274,25483.470569703713,17.9,False,True,False,True,False,True,0,2,False,False,False,False
2025-11-11 09:52:00-05:00,25473.1,25477.9,25463.2,25471.2,25504.542974892673,25502.40839562593,25493.668097757203,25479.430379802478,17.9,False,True,False,True,False,True,0,3,False,False,False,False
2025-11-11 09:53:00-05:00,25471.3,25474.3,25460.1,25467.2,25503.327850872338,25500.201499624014,25489.441443964373,25475.695253201655,17.9,False,True,False,True,False,True,0,4,False,True,False,False
2025-11-11 09:54:00-05:00,25467.3,25474.9,25461.7,25469.7,25501.953307668206,25497.84200786652,25485.495586743695,25473.263502134436,17.9,False,True,False,True,False,True,0,5,False,True,False,True
2025-11-11 09:55:00-05:00,25468.8,25479.7,25457.1,25479.7,25500.485819948695,25495.471123441308,25482.162828685352,25472.61733475629,17.9,False,True,True,False,False,False,0,0,False,False,False,True
2025-11-11 09:56:00-05:00,25478.9,25508.3,25478.3,25502.4,25499.098393576358,25493.44354042833,25480.436348541225,25479.069889837527,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 09:57:00-05:00,25501.9,25522.3,25500.4,25509.9,25498.00762000536,25492.173075158295,25481.268330179784,25488.92159322502,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 09:58:00-05:00,25509.3,25525.2,25507.6,25521.7,25497.305071214647,25491.76960475143,25484.34865089399,25497.931062150015,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 09:59:00-05:00,25522.1,25528.2,25518.2,25520.9,25496.999578892923,25492.16248397004,25488.888387602157,25506.07070810001,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 10:00:00-05:00,25522.7,25522.7,25505.8,25509.9,25497.009871352766,25493.103057129305,25493.7466030836,25509.13880540001,17.9,False,False,True,False,False,False,0,0,False,False,False,False
2025-11-11 10:01:00-05:00,25510.2,25524.4,25505.1,25523.1,25497.23284035494,25494.326909981668,25498.06377886036,25511.325870266675,17.9,False,False,True,False,False,False,0,0,False,False,False,False
2025-11-11 10:02:00-05:00,25522.8,25522.9,25506.2,25512.3,25497.627065795572,25495.731280917822,25501.770796081473,25512.900580177782,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 10:03:00-05:00,25512.7,25520.2,25497.7,25500.6,25498.10715959185,25497.131023482067,25504.51309197117,25511.20038678519,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 10:04:00-05:00,25501.9,25507.2,25491.3,25493.9,25498.54848604558,25498.27588187264,25505.78381620117,25506.991924523463,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 10:05:00-05:00,25493.1,25502.4,25474.9,25481.1,25498.838015686797,25498.963967452724,25505.348238967075,25500.619616348977,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 10:06:00-05:00,25481.9,25490.6,25440.1,25443.6,25498.802661913418,25498.88199294631,25502.608126104613,25488.42974423265,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 10:07:00-05:00,25443.2,25463.1,25442.2,25460.8,25498.302423503523,25497.81375430161,25497.415157971693,25476.394829488432,17.9,False,True,False,True,False,True,0,1,False,False,False,False
2025-11-11 10:08:00-05:00,25460.6,25481.9,25455.6,25476.8,25497.46500427383,25496.12928352126,25491.629736396586,25473.838219658955,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 10:09:00-05:00,25476.9,25481.6,25458.2,25477.7,25496.492482340247,25494.312786649803,25486.953706352433,25473.75881310597,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 10:10:00-05:00,25478.7,25494.9,25473.5,25479.2,25495.498369327284,25492.607028020026,25483.789798577214,25476.364208737315,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 10:11:00-05:00,25480.2,25481.5,25468.7,25479.2,25494.52070393444,25491.06944207723,25481.8235628478,25476.70947249154,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 10:12:00-05:00,25478.9,25488.9,25473.0,25478.4,25493.557183016346,25489.667480392774,25480.554471731273,25477.739648327697,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 10:13:00-05:00,25478.3,25480.0,25464.2,25472.8,25492.595347186172,25488.35231360657,25479.592864286664,25476.434765551796,17.9,False,True,False,True,False,True,0,1,False,False,False,False
2025-11-11 10:14:00-05:00,25473.2,25473.2,25454.9,25467.9,25491.573386448785,25486.976338868906,25478.33293593363,25473.3898437012,17.9,False,True,False,True,False,True,0,2,False,False,False,False
2025-11-11 10:15:00-05:00,25467.8,25467.8,25450.7,25454.7,25490.43653576006,25485.422850625262,25476.448341558396,25469.0098958008,17.9,False,True,False,True,False,True,0,3,False,False,False,False
2025-11-11 10:16:00-05:00,25455.2,25467.5,25448.5,25459.0,25489.164753616093,25483.66079933729,25473.991925895585,25465.189930533863,17.9,False,True,False,True,False,True,0,4,False,True,False,False
2025-11-11 10:17:00-05:00,25459.3,25461.3,25444.0,25454.4,25487.7683501173,25481.72604029663,25471.22165515658,25461.70995368924,17.9,False,True,False,True,False,True,0,5,False,True,False,True
2025-11-11 10:18:00-05:00,25454.7,25467.5,25446.0,25449.3,25486.270495475277,25479.67718779607,25468.394377190656,25459.264969126158,17.9,False,True,False,True,False,True,0,6,False,True,False,True
2025-11-11 10:19:00-05:00,25449.8,25451.5,25432.5,25438.9,25484.64199976809,25477.454480502674,25465.28444152137,25453.901646084105,17.9,False,True,False,True,False,True,0,7,False,True,False,True
2025-11-11 10:20:00-05:00,25437.0,25459.7,25427.7,25451.5,25482.86796774562,25475.034352900944,25461.852559111576,25450.59276405607,17.9,False,True,True,False,False,False,0,0,False,False,False,True
2025-11-11 10:21:00-05:00,25451.9,25461.7,25447.0,25449.9,25481.05359332081,25472.651289011897,25458.9577072389,25451.27017603738,17.9,False,True,False,True,False,True,0,1,False,False,False,False
2025-11-11 10:22:00-05:00,25449.0,25467.5,25442.4,25456.0,25479.284849741336,25470.474697040816,25457.000336067344,25452.088450691586,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 10:23:00-05:00,25454.7,25457.2,25441.4,25445.9,25477.556580568293,25468.463771151004,25455.56296941433,25451.32563379439,17.9,False,True,False,True,False,True,0,1,False,False,False,False
2025-11-11 10:24:00-05:00,25446.5,25463.1,25445.7,25459.1,25475.879901171986,25466.618911952795,25454.506033159923,25452.08375586293,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 10:25:00-05:00,25459.2,25474.5,25455.9,25469.0,25474.35009304232,25465.122114311816,25454.36859082034,25456.272503908618,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 10:26:00-05:00,25468.7,25468.7,25435.2,25452.6,25472.970704661584,25463.94327536709,25454.822910611605,25456.28166927241,17.9,False,True,False,True,False,True,0,1,False,False,False,False
2025-11-11 10:27:00-05:00,25452.5,25459.1,25443.9,25444.9,25471.642560945784,25462.83905170935,25454.913081727038,25454.221112848274,17.9,False,True,False,True,False,True,0,2,False,False,False,False
2025-11-11 10:28:00-05:00,25445.6,25452.9,25430.2,25442.0,25470.291473784455,25461.64617022072,25454.22742150478,25450.372408565516,17.9,False,True,False,True,False,True,0,3,False,False,False,False
2025-11-11 10:29:00-05:00,25442.2,25449.6,25437.0,25441.5,25468.89408895612,25460.326520487444,25452.886213332982,25447.773272377013,17.9,False,True,False,True,False,True,0,4,False,True,False,False
2025-11-11 10:30:00-05:00,25440.5,25447.8,25427.7,25442.6,25467.45850150526,25458.912013225552,25451.199370008417,25445.06551491801,17.9,False,True,False,True,False,True,0,5,False,True,False,True
2025-11-11 10:31:00-05:00,25443.5,25447.0,25436.5,25444.1,25466.01034396698,25457.467696397194,25449.4912829607,25444.30200994534,17.9,False,True,False,True,False,True,0,6,False,True,False,True
2025-11-11 10:32:00-05:00,25443.6,25446.6,25426.5,25428.3,25464.549250201508,25455.995853533284,25447.77316487564,25441.61800663023,17.9,False,True,False,True,False,True,0,7,False,True,False,True
2025-11-11 10:33:00-05:00,25428.7,25429.0,25409.3,25411.7,25462.96058814505,25454.254323718764,25445.206768257132,25434.30367108682,17.9,False,True,False,True,False,True,0,8,False,True,False,True
2025-11-11 10:34:00-05:00,25412.5,25419.0,25400.8,25412.2,25461.142795890446,25452.052611298266,25441.354830910605,25426.577447391213,17.9,False,True,False,True,False,True,0,9,False,True,False,True
2025-11-11 10:35:00-05:00,25412.3,25418.6,25400.8,25402.1,25459.09845080571,25449.43927846348,25436.702913906433,25420.534964927472,17.9,False,True,False,True,False,True,0,10,False,True,False,True
2025-11-11 10:36:00-05:00,25401.7,25409.1,25395.3,25404.8,25456.848656556947,25446.494102290082,25431.6858957732,25414.59830995165,17.9,False,True,False,True,False,True,0,11,False,True,False,True
2025-11-11 10:37:00-05:00,25403.3,25420.1,25399.8,25406.8,25454.45590231217,25443.374452427317,25426.874099623918,25412.23220663443,17.9,False,True,False,True,False,True,0,12,False,True,False,True
2025-11-11 10:38:00-05:00,25407.6,25418.2,25403.3,25406.7,25452.013305946435,25440.28551113459,25422.84552072014,25411.13813775629,17.9,False,True,False,True,False,True,0,13,False,True,False,True
2025-11-11 10:39:00-05:00,25407.6,25419.6,25398.2,25417.2,25449.57772100754,25437.33414293629,25419.69291989235,25410.975425170862,17.9,False,True,True,False,False,False,0,0,False,False,False,True
2025-11-11 10:40:00-05:00,25417.5,25423.5,25407.0,25420.2,25447.22310373797,25434.654289520637,25417.600263577762,25413.00028344724,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 10:41:00-05:00,25420.3,25445.5,25417.7,25445.2,25445.08542312976,25432.500977376403,25417.145206500085,25419.391855631493,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 10:42:00-05:00,25445.5,25445.6,25420.3,25429.1,25443.25037271579,25430.99952668318,25418.33098235083,25424.63623708766,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 10:43:00-05:00,25429.5,25437.2,25421.6,25426.2,25441.656990049392,25429.954446437496,25420.091184864792,25425.965824725106,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 10:44:00-05:00,25426.0,25436.2,25423.6,25433.6,25440.243899461144,25429.194103686987,25421.764217568973,25427.26054981674,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 10:45:00-05:00,25432.5,25441.8,25419.5,25422.1,25438.992825792255,25428.659286425103,25423.264767555185,25427.83203321116,17.9,False,True,False,True,False,True,0,1,False,False,False,False
2025-11-11 10:46:00-05:00,25421.7,25430.1,25406.0,25407.6,25437.80684190082,25428.130454949536,25423.9706476748,25424.004688807443,17.9,False,True,False,True,False,True,0,2,False,False,False,False
2025-11-11 10:47:00-05:00,25408.7,25419.0,25399.1,25404.6,25436.56369846813,25427.356851454628,25423.308936050395,25418.6197925383,17.9,False,True,False,True,False,True,0,3,False,False,False,False
2025-11-11 10:48:00-05:00,25405.0,25419.5,25397.5,25404.2,25435.232536408912,25426.30692010669,25421.593324512563,25414.596528358863,17.9,False,True,False,True,False,True,0,4,False,True,False,False
2025-11-11 10:49:00-05:00,25404.1,25415.6,25398.1,25415.6,25433.849667926614,25425.092915613797,25419.514243022117,25412.514352239243,17.9,False,True,True,False,False,False,0,0,False,False,False,True
2025-11-11 10:50:00-05:00,25417.6,25417.6,25401.6,25407.2,25432.467563970098,25423.84768655929,25417.620800764907,25412.009568159494,17.9,False,True,False,True,False,True,0,1,False,False,False,False
2025-11-11 10:51:00-05:00,25407.8,25410.1,25392.8,25404.2,25431.075254365453,25422.553783339496,25415.785136219427,25409.24804543966,17.9,False,True,False,True,False,True,0,2,False,False,False,False
2025-11-11 10:52:00-05:00,25404.8,25406.0,25387.8,25393.1,25429.615013683968,25421.095155701023,25413.575395120053,25405.473696959776,17.9,False,True,False,True,False,True,0,3,False,False,False,False
2025-11-11 10:53:00-05:00,25392.8,25402.8,25387.3,25398.7,25428.069273228495,25419.45238105793,25411.009331462665,25402.115797973183,17.9,False,True,False,True,False,True,0,4,False,True,False,False
2025-11-11 10:54:00-05:00,25399.0,25399.8,25391.6,25397.3,25426.46760854903,25417.707129009425,25408.440575541914,25400.38553198212,17.9,False,True,False,True,False,True,0,5,False,True,False,True
2025-11-11 10:55:00-05:00,25397.7,25399.3,25384.3,25387.2,25424.820997590938,25415.891739155388,25405.950328035753,25397.63202132141,17.9,False,True,False,True,False,True,0,6,False,True,False,True
2025-11-11 10:56:00-05:00,25386.6,25396.3,25383.6,25393.1,25423.116910039655,25413.984394612264,25403.41204271846,25395.05468088094,17.9,False,True,False,True,False,True,0,7,False,True,False,True
2025-11-11 10:57:00-05:00,25392.3,25405.7,25384.6,25404.5,25421.413888522125,25412.116756868334,25401.266597484162,25395.628120587295,17.9,False,True,True,False,False,False,0,0,False,False,False,True
