date,side,entry_time,entry_price,exit_time,exit_price,sl,tp,exit_reason,pnl_points,r_multiple
8/15/23,LONG,2023-08-15 10:46:00-04:00,15072.38119646078,2023-08-15 11:04:00-04:00,15105.540435092993,15055.801577144674,15105.540435092993,TP,33.15923863,2
8/16/23,SHORT,2023-08-16 09:35:00-04:00,14996.185792776778,2023-08-16 09:37:00-04:00,15012.681597148834,15012.681597148834,14963.194184032669,SL,-16.49580437,-1
8/16/23,LONG,2023-08-16 09:50:00-04:00,15050.281441161258,2023-08-16 09:52:00-04:00,15033.72613157598,15033.72613157598,15083.392060331813,SL,-16.55530959,-1
8/16/23,SHORT,2023-08-16 10:02:00-04:00,15016.304530355264,2023-08-16 10:06:00-04:00,15032.822465338657,15032.822465338657,14983.268660388483,SL,-16.51793498,-1
8/16/23,LONG,2023-08-16 10:12:00-04:00,15049.505481978575,2023-08-16 10:37:00-04:00,15032.951025948398,15032.951025948398,15082.614394038927,SL,-16.55445603,-1
8/16/23,SHORT,2023-08-16 10:38:00-04:00,15040.304978556398,2023-08-16 10:42:00-04:00,15056.849314032812,15056.849314032812,15007.216307603574,SL,-16.54433548,-1
8/17/23,SHORT,2023-08-17 09:35:00-04:00,14909.203582066155,2023-08-17 09:46:00-04:00,14876.40333418561,14925.60370600643,14876.40333418561,TP,32.80024788,2
8/17/23,SHORT,2023-08-17 10:27:00-04:00,14831.899121230917,2023-08-17 10:37:00-04:00,14799.26894316421,14848.214210264274,14799.26894316421,TP,32.63017806670723,2
8/17/23,LONG,2023-08-17 10:51:00-04:00,14838.369627006934,2023-08-17 11:00:00-04:00,14822.047420417226,14822.047420417226,14871.014040186348,SL,-16.32220659,-1
8/18/23,LONG,2023-08-18 09:52:00-04:00,14617.24409458745,2023-08-18 09:53:00-04:00,14601.165126083404,14601.165126083404,14649.402031595542,SL,-16.0789685,-1
8/18/23,SHORT,2023-08-18 10:19:00-04:00,14577.134443386085,2023-08-18 10:20:00-04:00,14593.16929127381,14593.16929127381,14545.064747610635,SL,-16.03484789,-1
8/18/23,LONG,2023-08-18 10:41:00-04:00,14630.551731450769,2023-08-18 10:51:00-04:00,14614.458124546172,14614.458124546172,14662.73894525996,SL,-16.0936069,-1
8/21/23,LONG,2023-08-21 09:41:00-04:00,14814.894704085245,2023-08-21 09:48:00-04:00,14798.598319910752,14798.598319910752,14847.487472434233,SL,-16.29638417,-1
8/21/23,SHORT,2023-08-21 10:30:00-04:00,14785.470491288075,2023-08-21 10:40:00-04:00,14801.734508828493,14801.734508828493,14752.942456207242,SL,-16.26401754,-1
8/21/23,SHORT,2023-08-21 10:57:00-04:00,14788.240927697669,2023-08-21 11:10:00-04:00,14755.706797656734,14804.507992718138,14755.706797656734,TP,32.53413004093454,2
8/22/23,SHORT,2023-08-22 09:43:00-04:00,14981.720271508037,2023-08-22 09:45:00-04:00,14998.200163806698,14998.200163806698,14948.76048691072,SL,-16.4798923,-1
8/22/23,LONG,2023-08-22 10:22:00-04:00,14990.74030465758,2023-08-22 10:23:00-04:00,14974.250490322456,14974.250490322456,15023.719933327826,SL,-16.48981434,-1
8/22/23,SHORT,2023-08-22 10:36:00-04:00,14931.269396200667,2023-08-22 10:42:00-04:00,14947.69379253649,14947.69379253649,14898.420603529026,SL,-16.42439634,-1
8/23/23,LONG,2023-08-23 09:46:00-04:00,14978.555466874612,2023-08-23 09:47:00-04:00,15011.508288901736,14962.07905586105,15011.508288901736,TP,32.95282202712406,2
8/24/23,SHORT,2023-08-24 09:40:00-04:00,15197.412503421268,2023-08-24 09:42:00-04:00,15163.978195913742,15214.129657175034,15163.978195913742,TP,33.43430750752668,2
8/25/23,LONG,2023-08-25 09:48:00-04:00,14895.236266669497,2023-08-25 10:02:00-04:00,14878.85150677616,14878.85150677616,14928.00578645617,SL,-16.38475989,-1
8/25/23,SHORT,2023-08-25 10:33:00-04:00,14842.008637572077,2023-08-25 10:36:00-04:00,14809.356218569419,14858.334847073407,14809.356218569419,TP,32.65241900265755,2
8/28/23,SHORT,2023-08-28 09:54:00-04:00,14992.57276531464,2023-08-28 09:55:00-04:00,15009.064595356489,15009.064595356489,14959.589105230949,SL,-16.49183004,-1
8/28/23,LONG,2023-08-28 10:30:00-04:00,15047.76718726522,2023-08-28 10:39:00-04:00,15031.21464335923,15031.21464335923,15080.872275077205,SL,-16.55254391,-1
8/28/23,SHORT,2023-08-28 10:52:00-04:00,14989.344205752446,2023-08-28 11:42:00-04:00,14956.36764849979,15005.832484378776,14956.36764849979,TP,32.976557252655766,2
8/29/23,LONG,2023-08-29 09:37:00-04:00,15061.79768391021,2023-08-29 09:45:00-04:00,15094.933638814813,15045.229706457909,15094.933638814813,TP,33.13595490460284,2
8/30/23,LONG,2023-08-30 09:59:00-04:00,15422.72073,2023-08-30 10:12:00-04:00,15456.650719611593,15405.755741189405,15456.650719611593,TP,33.92998561,2
8/31/23,LONG,2023-08-31 09:55:00-04:00,15502.175562187927,2023-08-31 10:13:00-04:00,15536.28034842474,15485.12316906952,15536.28034842474,TP,34.10478623681229,2
9/1/23,SHORT,2023-09-01 09:43:00-04:00,15521.290248855437,2023-09-01 09:46:00-04:00,15487.143410307955,15538.36366812918,15487.143410307955,TP,34.14683854748182,2
9/1/23,SHORT,2023-09-01 10:43:00-04:00,15514.951931631096,2023-09-01 10:48:00-04:00,15480.819037381509,15532.018378755893,15480.819037381509,TP,34.13289424958748,2
9/4/23,LONG,2023-09-04 09:30:00-04:00,15530.66344581314,2023-09-04 10:35:00-04:00,15513.579716022745,15513.579716022745,15564.830905393928,SL,-17.08372979,-1
9/4/23,SHORT,2023-09-04 10:38:00-04:00,15514.786191802006,2023-09-04 15:40:00-04:00,15500.7,15531.85245661299,15480.653662180042,EOD,14.086191802005487,0.825382236
9/5/23,LONG,2023-09-05 09:42:00-04:00,15464.674768579885,2023-09-05 09:44:00-04:00,15447.663626334448,15447.663626334448,15498.69705307076,SL,-17.01114225,-1
9/5/23,LONG,2023-09-05 10:26:00-04:00,15476.380880929812,2023-09-05 10:28:00-04:00,15459.356861960789,15459.356861960789,15510.428918867858,SL,-17.02401897,-1
9/5/23,LONG,2023-09-05 10:46:00-04:00,15468.762494257026,2023-09-05 10:52:00-04:00,15502.793771744391,15451.746855513344,15502.793771744391,TP,34.031277487365514,2
9/6/23,SHORT,2023-09-06 10:08:00-04:00,15389.576869116407,2023-09-06 10:19:00-04:00,15406.505403672436,15406.505403672436,15355.719800004352,SL,-16.92853456,-1
9/6/23,SHORT,2023-09-06 10:54:00-04:00,15370.360808223602,2023-09-06 11:07:00-04:00,15336.54601444551,15387.26820511265,15336.54601444551,TP,33.81479377809228,2
9/7/23,SHORT,2023-09-07 10:06:00-04:00,15155.950307767735,2023-09-07 10:08:00-04:00,15172.62185310628,15172.62185310628,15122.607217090646,SL,-16.67154534,-1
9/7/23,LONG,2023-09-07 10:48:00-04:00,15252.097172385684,2023-09-07 10:51:00-04:00,15235.31986549606,15235.31986549606,15285.651786164932,SL,-16.77730689,-1
9/8/23,LONG,2023-09-08 09:40:00-04:00,15327.716310249494,2023-09-08 09:56:00-04:00,15310.85582230822,15310.85582230822,15361.437286132043,SL,-16.86048794,-1
9/8/23,LONG,2023-09-08 10:15:00-04:00,15350.480160182029,2023-09-08 10:33:00-04:00,15333.594632005828,15333.594632005828,15384.251216534429,SL,-16.88552818,-1
9/8/23,SHORT,2023-09-08 10:44:00-04:00,15326.245668248352,2023-09-08 10:59:00-04:00,15292.527927778205,15343.104538483427,15292.527927778205,TP,33.717740470146964,2
9/11/23,SHORT,2023-09-11 09:44:00-04:00,15373.311645414464,2023-09-11 09:46:00-04:00,15339.490359794552,15390.22228822442,15339.490359794552,TP,33.82128561991158,2
9/11/23,LONG,2023-09-11 10:53:00-04:00,15368.688616102978,2023-09-11 10:57:00-04:00,15351.783058625264,15351.783058625264,15402.499731058404,SL,-16.90555748,-1
9/12/23,LONG,2023-09-12 09:43:00-04:00,15417.550738841988,2023-09-12 10:25:00-04:00,15400.591433029262,15400.591433029262,15451.46935046744,SL,-16.95930581,-1
9/12/23,SHORT,2023-09-12 10:32:00-04:00,15373.645224584281,2023-09-12 10:53:00-04:00,15339.823205090195,15390.556234331325,15339.823205090195,TP,33.82201949408591,2
9/13/23,LONG,2023-09-13 09:33:00-04:00,15320.820823858501,2023-09-13 09:41:00-04:00,15354.526629670989,15303.967920952256,15354.526629670989,TP,33.70580581,2
9/13/23,SHORT,2023-09-13 10:12:00-04:00,15279.468610913727,2023-09-13 10:24:00-04:00,15296.276026385734,15296.276026385734,15245.853779969717,SL,-16.80741547,-1
9/13/23,LONG,2023-09-13 10:38:00-04:00,15338.451803706468,2023-09-13 11:04:00-04:00,15372.196397674623,15321.579506722392,15372.196397674623,TP,33.74459396815473,2
9/14/23,SHORT,2023-09-14 09:37:00-04:00,15394.997715148698,2023-09-14 09:40:00-04:00,15411.932212635364,15411.932212635364,15361.128720175371,SL,-16.93449749,-1
9/14/23,LONG,2023-09-14 10:36:00-04:00,15401.164295317036,2023-09-14 10:41:00-04:00,15435.046856766732,15384.223014592188,15435.046856766732,TP,33.88256144969637,2
9/15/23,SHORT,2023-09-15 09:36:00-04:00,15391.131975816761,2023-09-15 09:41:00-04:00,15357.271485469964,15408.062220990161,15357.271485469964,TP,33.86049034679672,2
9/15/23,SHORT,2023-09-15 10:55:00-04:00,15254.650410570577,2023-09-15 12:41:00-04:00,15271.430526022206,15271.430526022206,15221.090179667322,SL,-16.78011545,-1
9/18/23,LONG,2023-09-18 09:39:00-04:00,15225.772940539282,2023-09-18 09:41:00-04:00,15209.024590304689,15209.024590304689,15259.269641008468,SL,-16.74835023,-1
9/18/23,LONG,2023-09-18 10:19:00-04:00,15238.751641831352,2023-09-18 10:24:00-04:00,15221.989015025338,15221.989015025338,15272.27689544338,SL,-16.76262681,-1
9/18/23,SHORT,2023-09-18 10:42:00-04:00,15187.186528981134,2023-09-18 10:56:00-04:00,15203.892434163015,15203.892434163015,15153.774718617376,SL,-16.70590518,-1
9/19/23,SHORT,2023-09-19 09:34:00-04:00,15155.680430600061,2023-09-19 09:41:00-04:00,15172.351679073723,15172.351679073723,15122.337933652741,SL,-16.67124847,-1
9/19/23,SHORT,2023-09-19 09:58:00-04:00,15133.461316468953,2023-09-19 10:02:00-04:00,15100.167701572722,15150.10812391707,15100.167701572722,TP,33.29361489623079,2
9/19/23,SHORT,2023-09-19 10:37:00-04:00,15101.016163068603,2023-09-19 10:40:00-04:00,15067.793927509852,15117.62728084798,15067.793927509852,TP,33.22223555875098,2
9/20/23,SHORT,2023-09-20 09:34:00-04:00,15204.982366191989,2023-09-20 09:38:00-04:00,15221.707846794801,15221.707846794801,15171.531404986366,SL,-16.7254806,-1
9/20/23,LONG,2023-09-20 09:57:00-04:00,15236.03491620617,2023-09-20 09:58:00-04:00,15219.275277798344,15219.275277798344,15269.554193021824,SL,-16.75963841,-1
9/20/23,SHORT,2023-09-20 10:18:00-04:00,15184.91091716844,2023-09-20 10:36:00-04:00,15201.614319177326,15201.614319177326,15151.50411315067,SL,-16.70340201,-1
9/21/23,LONG,2023-09-21 09:32:00-04:00,14814.354339335046,2023-09-21 09:33:00-04:00,14798.058549561778,14798.058549561778,14846.945918881584,SL,-16.29578977,-1
9/21/23,SHORT,2023-09-21 10:02:00-04:00,14762.163392678049,2023-09-21 10:06:00-04:00,14778.401772409996,14778.401772409996,14729.686633214158,SL,-16.23837973,-1
9/21/23,LONG,2023-09-21 10:22:00-04:00,14818.814986589306,2023-09-21 10:24:00-04:00,14802.514290104058,14802.514290104058,14851.416379559803,SL,-16.30069649,-1
9/21/23,LONG,2023-09-21 10:42:00-04:00,14832.577597613206,2023-09-21 10:45:00-04:00,14816.261762255832,14816.261762255832,14865.209268327955,SL,-16.31583536,-1
9/22/23,SHORT,2023-09-22 09:30:00-04:00,14768.64615900947,2023-09-22 09:36:00-04:00,14736.15513745965,14784.891669784382,14736.15513745965,TP,32.49102154982029,2
9/22/23,LONG,2023-09-22 10:08:00-04:00,14781.964515673628,2023-09-22 10:10:00-04:00,14765.704354706388,14765.704354706388,14814.48483760811,SL,-16.26016097,-1
9/22/23,LONG,2023-09-22 10:38:00-04:00,14825.14526114859,2023-09-22 11:39:00-04:00,14857.760580723116,14808.837601361325,14857.760580723116,TP,32.61531957452644,2
9/25/23,LONG,2023-09-25 09:48:00-04:00,14692.480886768979,2023-09-25 09:56:00-04:00,14724.80434471987,14676.319157793534,14724.80434471987,TP,32.32345795089168,2
9/25/23,SHORT,2023-09-25 10:28:00-04:00,14665.190365509305,2023-09-25 10:33:00-04:00,14681.322074911366,14681.322074911366,14632.926946705185,SL,-16.1317094,-1
